match_id,start_time,duration,tower_status_radiant,tower_status_dire,barracks_status_dire,barracks_status_radiant,first_blood_time,game_mode,radiant_win,negative_votes,positive_votes,cluster
7451,1447390596,2193,0,1974,63,0,207,22,False,0,0,156
7452,1447390657,1444,2047,0,0,63,209,22,True,0,0,132
7453,1447390641,2111,2046,0,3,63,45,22,True,0,0,153
7454,1447390662,3460,1536,390,51,15,2,22,True,0,0,171
7455,1447390662,4215,1536,4,3,48,13,22,True,0,0,112
7456,1447390659,2074,1846,0,0,63,184,22,True,0,0,152
7457,1447390694,3111,0,1588,15,0,74,22,False,0,0,122
7458,1447390685,3414,0,1830,63,0,5,22,False,0,0,123
7459,1447390723,2028,0,2039,63,0,34,22,False,0,0,153
7460,1447390744,2335,0,1972,63,0,238,22,False,0,0,122
7461,1447390758,3563,1828,388,51,63,29,22,True,0,0,122
7462,1447390766,2360,0,2038,63,0,115,22,False,0,0,121
7463,1447390760,3012,0,1956,63,0,114,22,False,0,0,156
7464,1447390791,2197,0,2038,63,0,82,2,False,0,0,121
7465,1447390791,2467,1974,0,0,63,73,22,True,0,0,111
7466,1447390782,2564,0,1974,63,0,239,22,False,0,0,121
7467,1447390807,2803,1830,256,48,63,283,22,True,0,0,133
7468,1447390823,1500,0,1975,63,0,123,22,False,0,0,133
7469,1447390839,2801,0,1844,63,0,205,22,False,0,0,112
7470,1447390860,2744,1974,0,0,63,249,22,True,0,0,171
7471,1447390860,1917,1846,0,0,63,88,22,True,0,0,123
7472,1447390891,1882,0,1983,63,0,114,22,False,0,0,122
7473,1447390893,2575,1974,0,0,63,0,22,True,0,0,121
7474,1447390908,2956,256,1828,63,48,10,22,False,0,0,122
7475,1447390915,2730,1956,256,48,63,99,22,True,0,0,171
7476,1447390953,1792,1982,4,3,63,124,22,True,0,0,123
7477,1447390968,922,2047,6,15,63,0,22,True,0,0,204
7478,1447390976,1934,2038,0,0,63,136,22,True,0,0,123
7479,1447390967,2304,1840,6,19,63,106,22,True,0,0,171
7480,1447390993,2973,772,0,0,51,78,22,True,0,0,122
7481,1447391013,2787,0,1846,63,0,124,22,False,0,0,123
7482,1447391004,2690,0,1974,63,0,237,22,False,0,0,111
7483,1447391004,2515,1972,4,3,63,104,22,True,0,0,152
7484,1447391031,2972,0,1568,12,0,135,22,False,0,0,111
7485,1447391059,2376,1920,6,3,48,70,22,True,0,0,123
7486,1447391082,3068,1844,0,0,63,23,22,True,0,0,112
7487,1447391058,2620,0,1956,63,0,9,22,False,0,0,122
7488,1447391091,2709,256,1846,63,48,204,22,False,0,0,171
7489,1447391100,895,2047,1975,63,63,102,22,True,0,0,123
7490,1447391099,2961,1980,0,0,63,58,22,True,0,0,171
7491,1447391153,1848,384,1974,63,48,143,22,False,0,0,204
7492,1447391145,2184,0,1974,63,0,167,22,False,0,0,121
7493,1447391153,2310,0,1847,63,2,3,22,False,0,0,123
7494,1447391163,3170,2022,0,0,63,29,22,True,0,0,111
7495,1447391175,2823,0,1830,63,0,10,22,False,0,0,155
7496,1447391189,2260,0,1982,63,0,341,22,False,0,0,171
7497,1447391192,2650,1846,0,3,63,111,22,True,0,0,122
7498,1447391198,2450,0,1956,63,0,199,22,False,0,0,123
7499,1447391217,1974,1852,262,51,63,136,22,True,0,0,151
7500,1447391224,2312,0,1980,63,0,5,22,False,0,0,154
7501,1447391273,2685,1846,0,0,63,54,22,True,0,0,156
7502,1447391283,2252,1982,4,3,63,0,22,True,0,0,112
7503,1447391277,3632,1536,388,59,12,6,22,True,0,0,122
7504,1447391295,2084,1974,0,0,63,4,22,True,0,0,132
7505,1447391296,3195,1972,4,3,63,27,22,True,0,0,123
7506,1447391308,4387,4,4,3,19,125,22,False,0,0,112
7507,1447391320,3259,262,1846,63,51,7,22,False,0,0,132
7508,1447391323,4053,1540,0,0,3,44,22,True,0,0,171
7509,1447391329,3373,0,1796,63,0,211,22,False,0,0,112
7510,1447391315,3112,4,1828,63,51,0,22,False,0,0,121
7511,1447391386,2311,4,1982,63,3,239,22,False,0,0,132
7512,1447391392,2906,1974,4,3,63,49,22,True,0,0,121
7513,1447391397,2741,0,1958,63,0,100,22,False,0,0,133
7514,1447391411,2460,0,1830,63,0,137,22,False,0,0,123
7515,1447391455,2917,1798,0,0,55,15,22,True,0,0,121
7516,1447391476,2655,1846,0,0,63,173,22,True,0,0,121
7517,1447391502,2661,1798,48,12,55,68,22,True,0,0,111
7518,1447391506,2914,0,1958,63,0,7,22,False,0,0,111
7519,1447391539,1653,1591,0,0,63,326,22,True,0,0,123
7520,1447391551,2169,2047,0,0,63,0,22,True,0,0,121
7521,1447391574,3476,1792,0,0,61,232,22,True,0,0,111
7522,1447391583,2196,2046,0,0,63,273,22,True,0,0,122
7523,1447391578,2864,1974,0,0,63,14,22,True,0,0,111
7524,1447391598,1802,1982,0,0,63,48,22,True,0,0,122
7525,1447391601,2166,1974,0,0,63,1,22,True,0,0,111
7526,1447391620,3367,1536,260,63,0,128,22,True,0,0,121
7527,1447391622,3618,0,1824,63,0,10,22,False,0,0,121
7528,1447391634,3013,1974,0,16,63,105,22,True,0,0,121
7529,1447391662,2421,1974,0,0,63,11,22,True,0,0,111
7530,1447391652,2099,4,1828,63,3,219,22,False,0,0,112
7531,1447391635,2338,1846,390,51,63,9,22,True,0,0,122
7532,1447391686,1708,0,2039,63,0,73,22,False,0,0,121
7533,1447391690,1227,0,2046,63,0,92,22,False,0,0,112
7534,1447391705,1851,1983,0,0,63,79,22,True,0,0,122
7535,1447391710,3390,1536,0,17,13,7,22,True,0,0,112
7536,1447391690,3214,0,1844,63,0,106,22,False,0,0,121
7537,1447391717,2060,0,1983,63,0,1,22,False,0,0,138
7538,1447391752,2622,0,1974,63,0,110,22,False,0,0,123
7539,1447391784,2428,0,1972,63,0,105,22,False,0,0,132
7540,1447391793,3120,0,1792,48,0,161,22,False,0,0,121
7541,1447391796,2306,0,2038,63,0,10,22,False,0,0,121
7542,1447391838,1814,1972,0,0,63,92,22,True,0,0,153
7543,1447391851,2884,0,1952,63,0,226,22,False,0,0,122
7544,1447391858,3183,0,1968,60,0,185,22,False,0,0,122
7545,1447391861,2799,1828,1796,51,63,62,22,True,0,0,122
7546,1447391860,2032,1844,0,0,63,155,22,True,0,0,121
7547,1447391866,2262,1974,0,0,63,43,2,True,0,0,123
7548,1447391926,3054,1958,0,0,63,9,22,True,0,0,121
7549,1447391928,4250,0,256,51,0,165,2,False,0,0,112
7550,1447391901,1943,2038,0,0,63,150,22,True,0,0,132
7551,1447391917,2242,1974,0,0,63,154,22,True,0,0,111
7552,1447391932,1828,2039,0,0,63,252,22,True,0,0,123
7553,1447391944,2000,256,2022,63,48,41,22,False,0,0,171
7554,1447391944,1954,2047,0,0,63,119,22,True,0,0,122
7555,1447391944,2270,0,1974,63,0,0,22,False,0,0,122
7556,1447391953,1479,0,2039,63,0,195,22,False,0,0,156
7557,1447391954,3049,1972,0,0,63,3,22,True,0,0,122
7558,1447392010,2152,0,2046,63,0,0,22,False,0,0,121
7559,1447392007,2833,1844,6,3,63,12,22,True,0,0,122
7560,1447392023,1191,2047,0,0,63,62,22,True,0,0,133
7561,1447392031,2202,1974,0,0,63,127,22,True,0,0,121
7562,1447392012,2694,1844,4,3,63,0,22,True,0,0,121
7563,1447392048,2491,1840,388,51,60,165,22,True,0,0,121
7564,1447392048,2305,0,2047,63,0,2,22,False,0,0,121
7565,1447392049,2189,2047,4,3,63,97,22,True,0,0,171
7566,1447392066,3067,1972,0,0,63,9,22,True,0,0,122
7567,1447392087,2282,0,1974,63,0,324,22,False,0,0,122
7568,1447392090,1919,1983,0,0,63,157,22,True,0,0,156
7569,1447392084,1938,0,1846,63,0,104,22,False,0,0,122
7570,1447392095,2192,1828,384,48,63,268,22,True,0,0,123
7571,1447392111,3442,1828,0,0,63,55,22,True,0,0,123
7572,1447392124,2402,260,1855,63,51,0,22,False,0,0,121
7573,1447392127,1406,32,2039,63,12,280,22,False,0,0,171
7574,1447392134,2256,1974,0,0,63,3,22,True,0,0,133
7575,1447392150,2493,4,1972,63,3,113,22,False,0,0,171
7576,1447392158,2142,2047,256,48,63,248,22,True,0,0,123
7577,1447392161,2324,1974,0,0,63,330,22,True,0,0,121
7578,1447392170,2323,1982,384,48,63,61,22,True,0,0,133
7579,1447392167,1634,0,1983,63,48,0,22,False,0,0,154
7580,1447392176,1809,2047,0,0,63,0,22,True,0,0,171
7581,1447392192,1901,0,2038,63,0,123,22,False,0,0,171
7582,1447392186,1959,2044,6,3,63,105,22,True,0,0,121
7583,1447392179,3344,1958,256,51,63,13,22,True,0,0,112
7584,1447392167,1777,0,1983,63,0,287,22,False,0,0,112
7585,1447392201,2870,1830,0,0,63,18,22,True,0,0,112
7586,1447392203,2750,1974,0,0,63,0,22,True,0,0,112
7587,1447392222,2055,0,2047,63,0,539,22,False,0,0,112
7588,1447392219,1623,2046,4,3,63,93,22,True,0,0,155
7589,1447392257,1800,0,1974,63,0,127,22,False,0,0,187
7590,1447392266,2391,1956,0,0,63,87,22,True,0,0,121
7591,1447392275,2143,0,1974,63,0,140,22,False,0,0,122
7592,1447392303,2965,0,1844,63,0,127,22,False,0,0,154
7593,1447392334,2507,256,1974,63,48,79,22,False,0,0,171
7594,1447392342,2368,0,1974,63,0,13,22,False,0,0,154
7595,1447392352,1791,0,1972,63,0,39,22,False,0,0,171
7596,1447392379,1773,1982,0,3,63,7,22,True,0,0,111
7597,1447392367,2888,1974,4,3,63,2,22,True,0,0,122
7598,1447392372,3568,1846,4,3,63,114,22,True,0,0,112
7599,1447392400,3059,256,1974,63,48,17,22,False,0,0,122
7600,1447392433,2502,262,1824,60,55,6,22,False,0,0,152
7601,1447392465,3295,0,902,51,0,170,22,False,0,0,122
7602,1447392469,2117,0,2047,63,0,0,22,False,0,0,155
7603,1447392484,2954,1830,0,0,63,136,22,True,0,0,154
7604,1447392483,972,38,2047,63,15,126,22,False,0,0,122
7605,1447392467,2462,2044,0,0,63,101,22,True,0,0,111
7606,1447392508,2120,1982,4,3,63,5,22,True,0,0,153
7607,1447392558,2600,0,1958,63,0,56,22,False,0,0,112
7608,1447392565,2679,1846,0,0,63,135,22,True,0,0,111
7609,1447392581,2670,1972,0,0,63,157,22,True,0,0,192
7610,1447392605,3012,0,1958,63,0,56,22,False,0,0,171
7611,1447392597,3878,1974,0,0,63,157,22,True,0,0,111
7612,1447392603,1593,1982,0,0,63,128,22,True,0,0,138
7613,1447392604,1200,390,2047,63,51,94,22,False,0,0,121
7614,1447392639,2784,1926,0,0,51,15,22,True,0,0,123
7615,1447392671,2718,1972,6,3,63,67,22,True,0,0,121
7616,1447392676,2306,0,1974,63,0,163,22,False,0,0,121
7617,1447392670,2260,1983,0,0,63,0,22,True,0,0,132
7618,1447392715,2840,256,6,11,48,283,22,True,0,0,121
7619,1447392729,2001,1972,0,0,63,13,22,True,0,0,171
7620,1447392736,3546,1584,0,2,60,230,22,True,0,0,112
7621,1447392762,2223,0,2038,63,0,1,22,False,0,0,122
7622,1447392756,2546,0,1824,63,0,361,22,False,0,0,111
7623,1447392778,2507,1824,0,0,60,21,22,True,0,0,122
7624,1447392776,956,2046,7,3,63,95,22,True,0,0,133
7625,1447392770,2959,384,1540,7,48,8,22,False,0,0,123
7626,1447392799,2967,0,1828,63,48,55,22,False,0,0,152
7627,1447392798,2190,1983,0,0,63,24,22,True,0,0,123
7628,1447392820,1979,0,1974,63,0,0,22,False,0,0,138
7629,1447392829,1987,1974,0,0,63,269,22,True,0,0,132
7630,1447392839,3240,1542,256,48,3,0,22,True,0,0,123
7631,1447392856,2440,1956,0,0,63,173,22,True,0,0,112
7632,1447392851,2026,1982,6,3,63,3,22,True,0,0,121
7633,1447392848,2101,0,1974,63,0,233,22,False,0,0,122
7634,1447392877,2723,1972,0,0,63,93,22,True,0,0,111
7635,1447392908,1908,1983,0,0,63,98,22,True,0,0,152
7636,1447392924,1263,1855,2020,63,63,105,22,True,0,0,111
7637,1447392929,2441,1972,4,3,63,89,22,True,0,0,121
7638,1447392909,3025,6,1796,55,3,0,22,False,0,0,132
7639,1447392937,2259,256,2036,63,51,15,22,False,0,0,123
7640,1447392956,2159,0,1975,63,0,46,22,False,0,0,133
7641,1447392972,1686,6,1983,63,3,3,22,False,0,0,111
7642,1447392982,1875,1974,0,0,63,0,22,True,0,0,111
7643,1447392996,2065,0,1974,63,0,6,22,False,0,0,171
7644,1447393029,2817,1846,0,0,63,172,22,True,0,0,133
7645,1447393055,1382,2047,0,0,63,0,22,True,0,0,153
7646,1447393034,2531,0,1830,63,0,12,22,False,0,0,122
7647,1447393067,1516,0,2047,63,0,0,22,False,0,0,153
7648,1447393094,2408,262,1958,63,51,27,22,False,0,0,123
7649,1447393121,2072,1572,256,48,47,1,22,True,0,0,171
7650,1447393139,1677,1855,0,0,63,120,22,True,0,0,112
7651,1447393140,2860,0,1830,63,0,87,22,False,0,0,171
7652,1447393159,4030,32,390,51,12,9,22,True,0,0,123
7653,1447393174,2237,0,1980,63,0,0,22,False,0,0,112
7654,1447393208,2145,2046,0,0,63,130,22,True,0,0,112
7655,1447393217,3412,1956,4,3,63,21,22,True,0,0,123
7656,1447393204,2595,1840,0,16,63,131,22,True,0,0,171
7657,1447393247,3348,1956,0,0,63,4,22,True,0,0,121
7658,1447393259,2021,0,2046,63,0,88,22,False,0,0,156
7659,1447393267,2563,1982,0,0,63,14,22,True,0,0,111
7660,1447393267,1639,1982,0,0,63,3,22,True,0,0,122
7661,1447393267,2910,1958,0,48,63,230,22,True,0,0,122
7662,1447393313,2042,0,1974,63,0,0,22,False,0,0,152
7663,1447393334,1557,4,1983,63,3,0,22,False,0,0,122
7664,1447393356,1620,0,1982,63,0,132,22,False,0,0,112
7665,1447393373,2640,0,1956,63,0,6,22,False,0,0,171
7666,1447393379,2412,0,1974,63,0,148,22,False,0,0,121
7667,1447393374,1571,1959,32,12,63,1,22,True,0,0,123
7668,1447393406,2913,1572,0,0,63,5,22,True,0,0,121
7669,1447393426,1547,0,2046,63,0,4,22,False,0,0,152
7670,1447393453,4012,1536,256,48,3,325,22,True,0,0,123
7671,1447393453,2341,1982,0,0,63,246,22,True,0,0,112
7672,1447393453,2075,384,1828,63,48,52,22,False,0,0,123
7673,1447393459,3894,0,1824,61,0,62,22,False,0,0,123
7674,1447393475,2593,1798,0,48,63,0,22,True,0,0,122
7675,1447393459,1789,0,2038,63,0,217,22,False,0,0,123
7676,1447393482,2398,0,1972,63,0,200,22,False,0,0,112
7677,1447393515,2703,0,1974,63,0,206,22,False,0,0,121
7678,1447393531,1581,2022,0,0,63,1,22,True,0,0,111
7679,1447393560,2832,1974,0,0,63,173,22,True,0,0,123
7680,1447393565,2032,0,1975,63,0,192,22,False,0,0,151
7681,1447393552,2168,1844,0,0,63,39,22,True,0,0,121
7682,1447393580,2743,0,1956,63,0,0,22,False,0,0,122
7683,1447393605,2155,1975,0,0,63,59,22,True,0,0,123
7684,1447393621,2434,1974,384,48,63,0,22,True,0,0,111
7685,1447393625,3450,1536,6,51,63,10,22,True,0,0,111
7686,1447393633,1824,0,1974,63,0,5,22,False,0,0,138
7687,1447393641,2958,388,1828,63,51,49,22,False,0,0,153
7688,1447393658,2283,0,1847,63,0,136,22,False,0,0,132
7689,1447393641,3597,0,1844,63,0,4,22,False,0,0,122
7690,1447393664,3902,262,516,3,51,123,22,False,0,0,171
7691,1447393670,3038,0,1974,63,0,137,22,False,0,0,112
7692,1447393690,3032,1828,0,0,63,55,22,True,0,0,133
7693,1447393714,2832,36,1792,60,15,70,22,False,0,0,122
7694,1447393739,2378,1844,0,3,63,10,22,True,0,0,151
7695,1447393762,2246,0,1974,63,0,225,22,False,0,0,154
7696,1447393755,2340,0,1844,63,0,167,22,False,0,0,151
7697,1447393788,1446,384,2047,63,48,84,22,False,0,0,121
7698,1447393793,3666,0,1956,63,0,2,22,False,0,0,171
7699,1447393831,3522,1540,32,12,19,4,22,True,0,0,121
7700,1447393858,2618,0,1840,63,0,4,22,False,0,0,111
7701,1447393845,2854,1568,384,48,63,154,22,True,0,0,151
7702,1447393926,2132,0,1974,63,0,361,22,False,0,0,122
7703,1447393926,1787,1974,260,51,63,77,22,True,1,1,122
7704,1447393985,2231,1982,0,0,63,127,22,True,0,0,111
7705,1447394030,2648,1975,0,0,63,199,22,True,0,0,121
7706,1447394013,3246,0,388,51,0,237,22,False,0,0,152
7707,1447394053,3114,1974,0,0,63,266,22,True,0,0,111
7708,1447394040,3020,1974,0,0,63,291,22,True,0,0,156
7709,1447394064,2166,0,1972,63,0,6,22,False,0,0,111
7710,1447394070,2481,1974,416,60,63,227,22,True,0,0,133
7711,1447394066,1459,0,2038,63,0,258,22,False,0,0,152
7712,1447394080,2536,1924,0,3,63,77,22,True,0,0,155
7713,1447394077,2691,1846,0,0,63,0,22,True,0,0,156
7714,1447394116,1320,2047,0,0,63,218,22,True,0,0,121
7715,1447394149,2755,0,1974,63,0,332,22,False,0,0,112
7716,1447394144,3022,0,1958,63,0,318,22,False,0,0,123
7717,1447394177,3295,0,1956,63,0,0,22,False,0,0,171
7718,1447394191,3978,0,1828,63,0,69,22,False,0,0,121
7719,1447394185,2720,0,1982,63,0,42,22,False,0,0,123
7720,1447394211,2557,0,2022,63,0,13,22,False,0,0,122
7721,1447394237,2747,0,1824,60,0,0,22,False,0,0,171
7722,1447394297,2635,1982,256,48,63,123,22,True,0,0,171
7723,1447394306,2626,1840,0,0,63,9,22,True,0,0,152
7724,1447394305,2611,0,1846,63,0,67,22,False,0,0,171
7725,1447394321,1816,4,2047,63,3,369,22,False,0,0,121
7726,1447394362,2313,0,1958,63,0,160,22,False,0,0,192
7727,1447394362,3241,0,1828,63,0,16,22,False,0,0,122
7728,1447394391,2593,4,1974,63,3,234,22,False,0,0,204
7729,1447394394,1715,2047,6,3,63,139,22,True,0,0,133
7730,1447394444,2327,1974,0,0,63,31,22,True,0,0,155
7731,1447394459,3904,0,1540,31,0,140,22,False,0,0,123
7732,1447394454,2467,1974,0,0,63,0,22,True,0,0,111
7733,1447394480,1957,2016,0,0,62,88,22,True,0,0,112
7734,1447394476,2099,0,2039,63,0,259,22,False,0,0,123
7735,1447394526,1813,1956,262,51,63,9,22,True,2,1,122
7736,1447394538,1996,1983,260,51,63,164,22,True,0,0,155
7737,1447394535,1979,1972,0,0,63,170,22,True,0,0,192
7738,1447394520,1558,2047,0,0,63,86,22,True,0,0,187
7739,1447394552,2773,0,2046,63,0,0,22,False,0,0,171
7740,1447394558,2321,0,2038,63,0,317,22,False,0,0,111
7741,1447394558,2112,6,1974,63,3,367,22,False,0,0,123
7742,1447394569,2524,0,1968,63,0,76,22,False,0,0,171
7743,1447394604,3877,0,4,3,48,128,22,True,0,1,154
7744,1447394634,3870,0,512,3,0,6,22,False,0,0,111
7745,1447394642,2010,4,2046,63,3,2,22,False,0,0,155
7746,1447394649,1489,2046,0,0,63,0,22,True,0,0,171
7747,1447394649,2547,260,1956,63,51,135,22,False,0,0,121
7748,1447394650,1955,2038,0,0,63,175,22,True,0,0,122
7749,1447394666,1729,2047,0,0,63,57,22,True,0,0,171
7750,1447394673,2743,0,1796,63,0,97,22,False,0,0,153
7751,1447394675,2349,390,1972,63,51,283,22,False,0,0,111
7752,1447394654,3066,0,1924,51,0,7,22,False,0,0,151
7753,1447394700,2152,0,1974,63,0,29,22,False,0,0,111
7754,1447394726,2675,1982,4,3,63,92,22,True,0,0,121
7755,1447394749,1921,0,1980,63,0,9,22,False,0,0,122
7756,1447394727,2444,0,1958,63,0,84,22,False,0,0,132
7757,1447394753,1951,0,2047,63,0,3,2,False,0,0,112
7758,1447394797,2022,1974,0,0,63,114,22,True,0,0,122
7759,1447394796,1782,2047,4,3,63,287,22,True,0,0,122
7760,1447394824,3220,0,1952,60,3,156,22,False,0,0,155
7761,1447394816,2607,1828,0,3,63,9,22,True,0,0,123
7762,1447394821,2711,0,1798,51,0,97,22,False,0,0,123
7763,1447394846,1550,1828,2046,63,63,128,2,False,0,0,122
7764,1447394859,1816,0,2047,63,0,16,22,False,0,0,122
7765,1447394873,2183,0,2046,63,0,216,22,False,0,0,111
7766,1447394904,2498,0,1974,63,0,20,22,False,0,0,121
7767,1447394906,2225,1974,256,48,63,157,22,True,0,0,123
7768,1447394917,3945,6,0,0,3,20,22,False,0,0,111
7769,1447394949,2496,1952,0,0,63,291,22,True,0,0,112
7770,1447394977,2664,1972,0,0,63,70,22,True,0,0,155
7771,1447395029,1747,0,2046,63,4,98,22,False,0,0,122
7772,1447395043,1402,256,2047,63,48,3,22,False,0,0,154
7773,1447395067,2139,2038,256,48,63,125,22,True,0,0,155
7774,1447395078,1913,2039,4,3,63,79,22,True,0,0,121
7775,1447395074,3123,0,1796,51,0,197,22,False,0,0,132
7776,1447395084,2421,4,1968,63,3,71,22,False,0,0,121
7777,1447395108,2608,0,2022,63,0,148,22,False,0,0,122
7778,1447395135,2244,4,1982,63,3,233,22,False,0,0,121
7779,1447395146,2428,0,2038,63,0,96,22,False,0,0,138
7780,1447395149,1821,1982,0,0,63,63,22,True,0,0,171
7781,1447395190,2858,1574,4,3,63,12,22,True,0,0,111
7782,1447395196,3605,0,772,51,0,124,2,False,0,0,111
7783,1447395204,2407,0,1588,47,0,0,22,False,0,0,152
7784,1447395227,2936,1958,0,0,63,231,22,True,0,0,121
7785,1447395223,2034,1958,262,51,63,107,22,True,0,0,121
7786,1447395231,2940,0,1924,51,0,16,22,False,0,0,122
7787,1447395238,2868,0,1854,63,0,45,22,False,0,0,111
7788,1447395241,2135,1982,0,0,63,196,22,True,0,0,132
7789,1447395255,1525,2046,4,3,63,142,22,True,0,0,133
7790,1447395282,2491,384,1974,63,48,4,22,False,0,0,156
7791,1447395284,2525,0,1972,63,0,0,22,False,0,0,153
7792,1447395313,2190,0,2039,63,0,135,22,False,0,0,155
7793,1447395314,3276,1846,0,0,63,14,22,True,0,0,155
7794,1447395346,2184,0,1975,63,0,4,22,False,0,0,112
7795,1447395372,2040,1846,6,3,63,199,22,True,0,0,112
7796,1447395383,2520,0,1956,63,0,8,22,False,0,0,123
7797,1447395388,2828,1975,0,0,63,1,22,True,0,0,123
7798,1447395398,2432,0,1975,63,0,94,22,False,0,0,121
7799,1447395397,3103,512,384,48,0,8,22,True,0,0,155
7800,1447395404,1685,1982,0,32,63,93,2,True,0,0,121
7801,1447395419,3764,1792,0,0,51,278,22,True,0,0,121
7802,1447395426,2506,1972,4,51,63,1,22,True,0,0,122
7803,1447395437,2101,0,2047,63,0,3,22,False,0,0,122
7804,1447395477,1690,2047,0,49,63,109,22,True,0,0,171
7805,1447395479,2544,1798,0,0,51,104,22,True,0,0,156
7806,1447395540,1963,0,1983,63,0,433,22,False,0,0,122
7807,1447395553,2979,1846,0,0,63,264,22,True,0,0,153
7808,1447395543,2861,1844,0,0,63,3,22,True,0,0,111
7809,1447395585,2844,0,1958,63,0,120,22,False,0,0,111
7810,1447395578,2817,0,1844,63,0,176,22,False,0,0,112
7811,1447395596,3659,0,1796,63,0,116,22,False,0,0,111
7812,1447395583,3327,0,512,2,0,144,22,False,0,0,112
7813,1447395620,2688,1846,256,48,63,48,22,True,0,1,123
7814,1447395621,3265,6,1796,63,51,4,22,False,0,0,171
7815,1447395624,1689,2047,4,3,63,47,22,True,0,0,121
7816,1447395634,1378,256,2047,63,48,0,22,False,0,0,111
7817,1447395655,3054,0,1828,63,0,172,22,False,0,0,111
7818,1447395686,1326,2047,384,48,63,122,22,True,0,0,111
7819,1447395685,2966,0,1926,51,0,0,22,False,0,0,111
7820,1447395707,1838,2047,0,0,63,0,22,True,0,0,145
7821,1447395721,2691,0,1974,63,0,282,22,False,0,0,112
7822,1447395723,2284,0,2032,60,0,4,22,False,0,0,121
7823,1447395722,3127,32,1830,63,12,14,22,False,0,0,111
7824,1447395730,2445,1828,4,3,63,95,22,True,0,0,111
7825,1447395726,2681,1974,0,0,63,77,22,True,0,0,121
7826,1447395741,2192,256,1974,63,48,2,22,False,0,0,122
7827,1447395747,2665,256,1974,63,48,199,22,False,0,0,138
7828,1447395753,2979,0,1828,63,0,68,22,False,0,0,112
7829,1447395773,2327,0,1982,63,0,98,22,False,0,0,138
7830,1447395806,2012,0,1974,63,0,273,22,False,0,0,112
7831,1447395786,1321,0,2047,63,0,85,22,False,0,0,111
7832,1447395819,2720,2046,0,0,63,614,22,True,0,0,122
7833,1447395823,3023,256,1926,63,48,237,22,False,0,0,112
7834,1447395842,1669,0,2046,63,3,76,22,False,0,0,121
7835,1447395832,2918,1956,0,0,63,111,22,True,0,0,171
7836,1447395819,1599,2039,0,0,63,8,22,True,0,0,171
7837,1447395849,2420,6,1956,63,3,113,22,False,0,0,123
7838,1447395861,3194,0,1540,51,0,110,22,False,0,0,133
7839,1447395872,1796,1982,0,0,63,213,22,True,0,0,138
7840,1447395884,2943,0,1844,63,0,167,22,False,0,0,171
7841,1447395908,2029,1982,0,0,63,0,22,True,0,0,182
7842,1447395912,1861,2047,0,0,63,176,22,True,0,0,123
7843,1447395923,2595,1830,0,0,63,0,22,True,0,0,112
7844,1447395931,521,2047,2047,63,63,88,22,False,0,0,111
7845,1447395988,1601,1982,0,0,63,5,22,True,0,0,123
7846,1447396067,2673,0,1972,63,0,23,22,False,0,0,122
7847,1447396068,3034,1574,0,0,15,2,22,True,0,0,151
7848,1447396086,2854,1958,0,0,63,10,22,True,0,0,121
7849,1447396096,2120,6,1972,63,3,117,22,False,0,0,112
7850,1447396113,2382,1956,6,3,63,197,22,True,0,0,121
7851,1447396142,2869,4,1983,63,3,110,22,False,0,0,121
7852,1447396155,3373,4,1824,63,3,54,22,False,0,0,123
7853,1447396162,1961,2044,0,0,63,315,22,True,0,0,111
7854,1447396208,1957,1982,0,0,63,170,22,True,0,0,138
7855,1447396213,2284,1972,0,0,63,104,22,True,0,0,123
7856,1447396235,1891,0,1975,63,0,74,22,False,0,0,204
7857,1447396224,3158,1958,0,0,63,0,22,True,0,0,112
7858,1447396259,2181,1974,0,0,63,85,22,True,0,0,111
7859,1447396245,2340,0,2046,63,0,139,22,False,0,0,155
7860,1447396263,2985,0,1958,63,3,71,22,False,0,0,122
7861,1447396301,2309,2047,0,4,63,96,22,True,0,0,152
7862,1447396308,2390,0,1972,63,0,13,22,False,0,0,154
7863,1447396317,1659,0,2047,63,0,166,22,False,0,0,122
7864,1447396332,2833,1846,0,0,63,0,22,True,0,0,122
7865,1447396332,1821,0,2046,63,0,95,22,False,0,0,123
7866,1447396380,2356,1958,6,3,63,78,22,True,0,0,112
7867,1447396382,2600,0,1572,63,0,8,22,False,0,0,112
7868,1447396459,2603,0,1974,63,0,113,22,False,0,0,224
7869,1447396442,2743,1572,0,0,15,76,22,True,0,0,204
7870,1447396486,2249,1847,0,0,63,161,22,True,0,0,122
7871,1447396498,2278,0,2039,63,0,23,22,False,0,0,153
7872,1447396498,2845,1798,0,0,63,3,22,True,0,0,123
7873,1447396525,2240,1975,0,0,63,84,22,True,0,0,121
7874,1447396559,2391,0,2046,63,0,92,22,False,0,0,123
7875,1447396570,1885,2046,0,0,63,0,22,True,0,0,122
7876,1447396567,2043,2047,0,0,63,148,22,True,0,0,152
7877,1447396581,3449,1798,0,0,51,40,22,True,0,0,171
7878,1447396602,3426,4,1796,51,51,9,22,False,0,0,112
7879,1447396602,1821,0,1975,63,0,151,22,False,0,0,171
7880,1447396604,2813,1974,0,0,63,252,22,True,0,0,132
7881,1447396586,2132,6,2038,63,3,45,22,False,0,0,171
7882,1447396614,1768,0,2047,63,0,72,22,False,0,0,171
7883,1447396649,2871,0,1926,51,0,0,22,False,0,0,121
7884,1447396657,1801,256,1972,63,48,49,22,False,0,0,111
7885,1447396668,3239,0,1572,63,0,78,22,False,0,0,123
